recipient,amount
0x36f61f095bdeb9599fd429b0c3144f8107b4e696,74038085720993500
0xf77d079922ab1847513589f0786e0087bae6e4dc,74035769192768100
0x33e580cee928d83a61b98905a1f9be68ea6279b8,73892633961233400
0xe4652389689f3802fa2aa55f6a2be2e79f88ac18,73838016118332600
0x1bfbf23154776362ac81dda8270800167c11d2d0,73835947685216100
0x11996b955eff23563dd53dbdded14e9fa48d3451,73809276705456000
0x7c9852f20267d4bcebf7941859874ed815c38ebf,73721214710854800
0xcf09ff30f98097585963f3ed817ad10a499e03d4,73717508031330600
0xf51ae724a075c9dfe4d058d62e9618bce2308b99,73683495470449600
0xccf0ef9242f19788cb6f8758912638951d77d23b,73682422163294500
0xf2a50bcbc9e2622b3c694a478cdf15dd8c79876f,73618252322659700
0x842831102e71844fa90961ef79ef271982029159,73605668918929300
0x38281cbfb1966311973361b267c7a01606b66219,73597598450028900
0xab46605ecf6d219966a066676e0d885c22f92d79,73510898094991000
0xf916b1191bc7137a1900fc746cd0b8d90c1208bf,73349792916759800
0x91e4280005175f3ff9d63f770bfb1b972b797ca3,73294044260314300
0x8cd6127c34b3ac7749430ae466a0e8f9ebe0d364,73082059461755500
0xde8a5522a4e2a18191893f3e2eed56c8a6bb933e,73067470289757500
0x19da1ebbf20c632759dded680b52f98fe87809d8,72916914708580200
0xb1d767f75c9de44745a27e3767655c7d1a327c58,72873322883693900
0x1c3d9432765dd7d8865a9fef866053f1ffcdb546,72829882073931900
0xef09592ef9f277cf2ec1aa3764cbd9fe8248a287,72794866070675900
0xe69ad2a76088cd87b030d42ea63214085d693f4e,72785312261131200
0x0065058668b350bee2763d43d14ff293d916b106,72628669049066600
0xafee7998d727830c7c2d60d6cb8e8086e6c23c9d,72421799979763000
0x92d06b28b042a17988de5494cb229bd0f498c64d,72335041462888500
0x37e64fb21dc30b1a5b0df4c72bdf117f478e726d,72069937979928300
0x299e3c5bc79656d62e0002794346f68cec6dabca,71881853505820100
0x9cbcc0f342d5ddc1edf4027c5e9204f738228b72,71859523870261400
0x4a1516e29cff144fc7982aaa566865c452851178,71772882729985400
0xab6ccd2864d610f3b36f632bd7848e9faa242c3a,71763819177467000
0xd62d02d281b4fbaf8658ac6197a7deb3dfbc3ddd,71755975984680300
0x742724872736780c0a5110c12bd072cc571c4f00,71723993830733700
0xc549fb77f124cf18f190e3984a83692f26915d43,71707592324147200
0x1d952a1ce912fafa6e748f0d8130b1e65c084cee,71632389795836800
0xea69e78ecc593adc67449e95d991db8eb4355c8d,71539309183255400
0x2cc4ecb8b22e62bb555f005d74da967f2fcb016e,71530670499192400
0x7c0db93859be23fcb507deb2c603ceeddd6b0cca,71524521549619800
0xfa7a22516142b43df13d5b511788bb2a8075d269,71437627763731400
0x070339e8016ffc869dfaf647fbd78513a7d735b1,71324852622199900
0x491502882eaca86168336a33a2aa06de909650ea,71252890510991700
0x33929cbafbd7f2df4b7f38b5dd318d2c788dc564,71031417940695900
0xefa2722c248f5f3fafc6b41f8b5116ae2743cbb0,71008289726809400
0x347c704f99cd4d99d8f01d0ac11eb046aaabd69d,70870567776508000
0xc99ee029ebaeaf473ef69aef6633489d9ae53385,70789839897214600
0xc074887d140e276a8b892222f925440eaf3ff40b,70758326317212200
0x25365e93c880681a92c91bac112018a763c09e50,70740300855915800
0x2ebe3ff8d0045cb74a7f0df9ff4db8aa93a8f59c,70686718128496300
0x1a38144726c874624719fe5c1eb07776987d5899,70480145294420200
0x77ca038f91d066a058aa3e716c3d2c073f64e758,70413799344865500
0x5e67558267264c211f1aa0cdd5bc58cfccaee45e,70402778013258600
0x266271806f9bae43441ca6165874b8bd4fd4fb09,70393566557762500
0x078e32dacb6b5b6b6496d7dcd054dec5b67ac2a1,70386213585298200
0xa0a17f5d92f4b250d463cf5a16549fe6371f6db6,70360658421190100
0x202913febf35cd98239b86818b7b3274eb4f20e1,70171063521405000
0x7b0c75a71293338d378083d640e1572b5a296282,69997318565677200
0xef9d61614022581d84d40903bf69d776b7f7e8fa,69984092511744300
0x2ddde1e646557328f3709e07ca1e2176eccf1465,69689331769532400
0xba8e220834c32fac376bbfb33820c001f022d72e,69643497616624800
0xf294d9868c46286e5dd779a9aedbcfea5cc90026,69640901517996900
0xed5f9b5cf7360cdce69d058af73d41a1fd84abbf,69630186274064100
0xae075a35cadd711fa1343e74683e27180fad23ab,69574378707524300
0x1ef7ce5ad1e1a1ef71e1246712362081a683e8c0,69514817995604900
0x3f424edb8efd0074973c672847ce4875f3931979,69440856806901300
0xda44d84f8de69febda4c4e0b89ff24077413f4b0,69274077440944900
0xb357c6183818041bad1c91a2a23491539bd87a49,69058848093230400
0xf7fc209829fee6481726bd7cc493334f5465f89d,69055028087341600
0x35462a4b499f631fa78c5af4e23443bc602a1e6e,69029736787197500
0x784b0788f00b7085b2e66aba316a271c3d10a347,68692713342061400
0x59926455b38a4df53360d8bc293d219e1cafadaf,68678830266072300
0x2798d29ef5e3682910dc3ddea483b09475eb7118,68634609760308900
0x95b4c8b246f04a9a297c6e83d16ab0a1c07ef8e8,68589788956362700
0xd1a9053ab194c36e16637d0a73475274aa764738,68544170138936000
0x4c124a4580e7defcaa77d5727d0dc846459b9cb9,68531558063606200
0xce6ebeab2a03c3ed5d0754e3b5dee74465333e55,68451013766202500
0x573252aa84d6ae1745a419af903bde40abcb2225,68381268232458200
0xf189027eeef0dacb22af0b36eb05a40494f70021,68273628551370800
0x82c16c7a45a77a1ab44a5a05aa2a254d025dd159,68238594692976100
0x0005ccfc729f11a55d4b4a30659a17c613d227f1,68230276176288500
0x77f1894552a6336bd0fb2f0e904d30858f67cfa4,68173171678214500
0x356a3af5bfc982250fb0735e93a90a318fd0c144,68161648578379800
0xd45da880ccba56527f943862835176c84a6c2a3d,68142028838520700
0xd8a05f6fd2b13f0bafb96090ebf5a6679022ce5e,68079068477634400
0x9a523f7323fecbae6894c0beca679da329e06df4,67993470526997300
0xfa791cd598f0c6c0b68eea977c7a609b0641acbe,67979125840999100
0xe8c73aa629605202d77ff31eedd55e92ebd3aefa,67923220884114700
0x32067f43f1fcf439aa05d2ce5fe651095207403b,67825919806667900
0x17cba270c6c94048e319d443cf3224d54f5efeef,67662563390697600
0xed6cb7392b12705b514fc9c4209f6577ee4832d6,67590376649661100
0x7000ac1fbeb346692878cec9e3823cff0d782b72,67502433042576000
0x2aa9579eed9c95691370de6654e95cd6f11cee8a,67500588909485200
0x9a29717d287eeb88ebc1e2f4a2e91afebb62c5ec,67484458148102000
0xf54cdeb5e14f1334452e94e01c19d38c35b7d483,67472928662650900
0xb33656e06aaa3469c197e674d0c33e038604edbf,67108596191069600
0x87f9460573f6e5cd32f5fb770490e4003700a99c,67107706850648000
0x0c9964684c8ffeffafb38f5771f955dd96ef853d,67052120599350500
0x1bdfd5f50cb3330b2f079916ccd67567d8c203dd,66929740189451100
0x5c59ea2011cadc64879e1d7411ec0224b3eeb2c3,66796822419431700
0x7fb3993a2fbf49ee4b93dbc0a079f2622825e51b,66612484382555100
0xcce181411701e78eca3b7ac35aa19ddae05bfa1d,66332352187764600
0xfc37f498298df19a1b3bb04a70201d84e87b29ae,66276942078898800
0x7998dc1b24187ef656cc65e92088e92dfa0d8a54,66096392118190700
0x33ba18d5b6a353aec2788a8c68810d87c1653ef9,66063544334725800
0x7f4fd5416941166a35a00ea8a4038ffa69986173,65744549495921800
0xb2034779a1338c2daa161692249d61e92800b043,65731635937406400
0x943f7a87b56d42a26aeafd519a4f710efd76ce02,65649557063757000
0x0ada1d0409012e420da25bcd2bef1a240ec4b347,65606619700096600
0x176fc94ea232a1faa4635b1df40319aff92daf35,65559154744104000
0x0c62a742ac7869f618d766778b6fab3261abd192,65408283028006000
0xb8ff4f2560a0d4bc436cdbe4312826fa41546aa0,65378202273006900
0xc06792b84ec0266b50fc6012f2630b2424c2ed8f,65364999941805300
0x293d2e3c61b26deb9812ed4b55ab45ce7222c7d3,65328071114711800
0x9974d0dd1792a77b1330ea80d90e00fb07207fa3,65298430547646200
0x4a04d5bfff5332dea73774d35c1afdb7a6542187,65181226242839100
0x61961799ab6406e7dbe1a3756614e3b72b7c6276,65132471120194500
0xd5de5a673c2fafefbbe942b6a9cbd30599d65ec4,65065101530746600
0xf0cffb318b653690781a68771d5c10ac18dbba02,65058457148232700
0xa99c012da16c87e572e3e6a4fa5c58874e02bb57,65009746021656000
0x9544bed0ac2779e56db27e33fecf0f145a7fef24,64976530144705700
0xf61aab13d65e21fd67d55478968e02384a433d6f,64566705330464200
0x35ab511227f43914a921286de9685462db9f62cd,64540165505697800
0x964c75ea7e4716215f7eaa5aced5abc49fae0de7,64385184502752300
0x685da7fbd31ebf68f7b6f42582d83e12a2688d8f,64167793742709600
0xb7a1cfe757ab4d9c661b78a8eb5bf5ce599b4f48,64117309782388800
0x186a0ede279bb1e46fc383d990635d32dda655f2,64109383490965200
0x0e00ad2a8c74c7ff50d8e7dca9fc9c33750631b7,63902684433223400
0xd01b32a6975ee4ddd548cfc8019ebc36bf230bb2,63886309393663500
0xfb40c7772074c3b54f06e8af8d492030aa90b4e6,63868666540936300
0x72c894c865c950ef3feb8c3f514c2d6c06fb0797,63801815015569300
0x44948f937e5317435b9f594a4067eb354bd4a992,63723218558645400
0xe78cbf5c76578ce47a85c87f0173a1b2e66a2096,63612718439687200
0x335a3e34ad851ad5eaf47f6df5cecea20b1d9ff2,63473400075659000
0x41eb1fc2230843df746f08ebef6af68b35e5dcc3,63399484893732400
0xa04a576775c4a8945e2c4a8cd557fdef87d4b563,63326948684708900
0xc6e2a956ed3d90295baba595bdbc178475a33095,63319175327369000
0x36ea94601031631f23f25ed9e55b2b065efdde11,63281157092361000
0x3281a063f5289365bf8f3d45844651e205494c94,63200956310932700
0xa9f5349d084f11800bfb1cb3dc4190fc207077a1,63170321676239500
0x288cd2ef8ce33fe887659bb1a444167dc9051c5d,63072822243178100
0x75d53cc46045d5bf25eadd70b33e9d949d45b132,62955668432896200
0xd24d073e44266c5df80fd50dec128b15df640e1a,62842742186079000
0xc4d3741e6ef95d9fe76347919a8ac14777a1335f,62789975672729100
0x1506d1fc81a1b5505115884bc7b792f19f4ca2fc,62633953602549400
0xaaea470837f7ed612b6a45122be7075d9459a4d9,62517265893565500
0xf9026c6ffb136cfb190b95bf617567a23452d823,62512785051033900
0xb8c7450263d9c079e6b46a61eec6cfa2ea12b1bb,62285570119836800
0xf7b8b220395c3eae8708e15dfa467e75331887b1,62119873989708900
0x409013faa477e7d6afb3a17673c8dd6b89c515ef,62074794038152000
0x84120647a1cb516d0b679af75f60456c3f909cf9,62051958303826900
0xd4dac402a04432d9dbb5c29226800443b6039db9,61977109788732800
0x83244503d96014bf456f027369fa09ad3ae9d3c8,61963929899897100
0x358c7d09179a7decd002d37596a0afd29c49b4b8,61870535742653300
0x86dc2408c1f7efde5a614a822029475ce991c7f8,61751260891612900
0x51620f244e86dfbbab8dbd84c236ec4d84e8beff,61728618869877200
0xa2f862cccfafa448455a7c8c09b6f7034d4e5de3,61725995585861000
0x6bd83413bea1625be52504fa37c6622392ae46ed,61689962823368400
0x5280537847c00723a2e710349390bff199661cd3,61644063421150600
0xf954ed4980186f4726460028570f9080cd1a4f83,61631398231853400
0x3bc10bc1349fd2eb4d63a25d6df2d73cad266ca7,61555557539445100
0x05d2b33d5499dd7720b90493d67b875d3099571d,61552899639263200
0x0a66aea8ce7fe9cce226b724955e583773247d7e,61544386529091300
0xc477b3d6e70c34115fc02b509d4624e8a55366ef,61407073686771800
0x512139aa965b35b7d4857c92b2639bf16a471e7a,61251490423714900
0x7c2ffb059a5b0a9dad492d57484626bc16cac021,60972158414018900
0xbbebab19d1a823f3c26b17be9f884fef54d573c7,60895570788877700
0x48bb372d69b3a7b8dd31a2c631e88d1f1e78679f,60888657721432700
0xfd96f563917ea5d8b66d4264e7ecbcde43430cea,60824369339971800
0x8f3b566f10db11b682942dbda74f90279104d0a1,60767656978365200
0x6850120c643d50924244c71793654f73d10710d5,60742402764707400
0xb020936042fbf3472b6bdb34628bcca3cf78da4c,60741887231052800
0x082214da6df7310ee70992b2359603e92ee73d53,60691368950792500
0xce047638cd03653fe0f1e3397f03ea90ecc014f2,60662481785314900
0x127bbc2904dbb53cf601782fc12fa4fd633394e4,60652882657727600
0x80c941bfc4d33cf638b4992fea877f27ad6257a0,60637835974117800
0x10804e2c671888766002c628b8162797ee7d984f,60513762933204400
0xdb7f835d20d5906d14913c11b2d4f891648e3b92,60262779333043800
0xfc0053cb36242a4ef6f58034cb201930d228a0b9,60190593586828900
0x902e6273a0097fe75d22b6047812339832d0fc8a,60140388397785300
0x2c422297650c8bfaad8340c55540962468b0b96d,60129562059128100
0xfa3ff5201c97c54dd34ee8f21643c28b4de74807,60102217982095800
0xf081f67185152a4b89ffc22887653e735905dea1,60010652285763100
0x962da6b371c2f1c4ce5937a9d48c8d126c62ff20,59937460327952000
0xac4c73b0b45a69cc3a0e9378f481a4ffce004117,59679617614211700
0x83c9b834787030ac4379c07c6d2311e4244ba61a,59669120319947800
0x2a907f5d6efa41cb0387ba5bf7641e968215637e,59570279543050700
0xc07786613b9ac302623fd029c2ee6877aa4d7e08,59545478629124000
0x102749aefd615b90ffd9e7f034c4e86e71d93a3e,59513289610435900
0x5b7af5700cde388bdaa7ebb18905e5a7b7f9e018,59492986364426900
0x41e2a320feaafd5a9957eb2d32aee45784202dc2,59453026207822800
0x3497bb5f184f75d409f16addfaa23245c4a67675,59097902951421800
0x3a2abd4bd817656ecdc24ecac7c02b4daf60d467,59095043284025300
0xf1850b2ae096e97be1975a395054c21821cb3c10,59073622303838200
0x337f343e01705bb8167924778b2f1bc6a36a00bb,58893659994799100
0x3a832d703177019b6891b1fbc606aec70fab845c,58858096413748400
0x7cff135c8f5397241c84c80a54fa5ec59664fde2,58846029227835400
0x7c45a2c8dda60b21eab78b789c5b1371d27a0458,58767672807132100
0x578e42819460e2c55dd2a0a936333ce32c1838f6,58706633544847600
0x33fe4a6b3e79615067e75bda042f8820d7666d82,58701554790666900
0xc8fd92ab928c5fcf4281d97a318e02bd2e7848fd,58683904953137500
0x8a3267915820045ceb4a07ad6a93e25163562d41,58543325211006600
0x85403c8fab39adb8ad123bd855dfeac24b19b155,58500148171586200
0x95a2cd71bec9edc3edc439dc9a48d1667cca12c0,58127620598224100
0xb949b808f49d6e005396f1f627bfbcd05307c5a5,58024636025776000
0xf5546402118cb55b5d7771fd0f1f565bc16b36af,58009989815431100
0x605f6f7f81e3c2f48fe4cb9ebb414240e7cd0da8,57834456074316500
0x213a71836d29235397216c1dbe47ca564b93fe05,57823818472582100
0xc350a0a827b0254a602c0d8946cb81f0d0df5a8e,57693119559018200
0x24a0814328cb875ed10eb18857fd9339da6fad95,57619428091945700
0x8917921153c494a6224184bbed8f1545fa2267be,57392423168214900
0x0ce02d3a89efa218cd0f486514cae77d74b88bee,57374235664955400
0xf72f45a7723487fc0eab25272a47871cd37087ab,57329138642245300
0xbbe3667192326108d00cb1e3d34c1b2bc852aee8,57311254942025500
0xdc1a1092e1e082ad35946da06d30345d4835f902,57303042700534400
0xe5bae145efef46a7ffac8762a6549a4bd818e8b2,57229703889354000
0x5e9ecad0e037e37677c0ceb6410bede99ec1aca9,57197260681884000
0xa30231a7b524da5412272fe77a7b765dda98ea3f,57191225705571800
0x568183813d73953fd8c34badf762f674b52a03d5,57041511581281700
0xce9f1ae1f570c61b5c915e3d1f24ff9233c21058,57021235258459200
0x098f3969a802a9e40b53ca8a1e9eac5c45841e8e,57000016533041800
0xf4f91a0808d8106ce1c44d0fef00c0f4f6817369,56977595307623100
0xdf8bd5c039125a5c35cf4842dbb47c9c01513cba,56919352306292100
0xdd47dcf47eec53fa7661e53f688b028779b4aca1,56805710078065600
0x15480c030cd80cb108b973185df52344e5f4cb83,56770809506531800
0x8828b1e6a26474db9ceff9e0360522a8afff158e,56428197735975600
0xabc6782f690ac0453d12b01fa42475d14db83d15,56427827598488400
0x7b08d50baccea3186c89bf869ccd77ceeb62e46b,56405050907437600
0xebf2de846225fb36d2d7e66ea575233d17c980ba,56322517729170700
0x17522326376125ea8598ec75e0433c6b2b93a9c7,56321767140689300
0x82627e71deb0f0e131df15a3cd5249dc01cdd0ff,56209765172358700
0x877a1e0aa0d67da3c15133ee074b2556a626db98,56165991393699200
0x245a4887c7ca101419d629e447f2de60d8861de4,56150851707356200
0xfe0b9e4597fdb0e372cdf2fa6e675e11b3e52d1a,56106621536884200
0xedd35529075cfc2d4199e9b9ece5a59204dc769e,56103670849031900
0xb55b842d01f5053fffb9e9f85c1565144f73d16f,56058491125980000
0x8da23c4171a72fea20864ced791be3d175f9c2a0,55961752267659300
0x851497cf9b1362858c095cdd577b506d24f57336,55879150026362100
0x6e4a23e597e446f127175086b66309d419aebfc3,55735994860661300
0x30b2c8c593944b6bdb58aca704545747dfc11c56,55722946313222600
0x09e9c8440b506f233041d8e7d0bbe6a47c773f39,55697622225093300
0xd2033db9c5370ac76abd80823b5c5adc097e2fbf,55680792042238000
0x9f085853db9865667112998e946b4f4a32218d03,55610163481440900
0x17ac83fa732eacb07d57c4767eb3aed2928c558c,55496000662880500
0xf230f08d189b43ffa05e2c1e45d1aecc3cb5cc65,55356978534313800
0xa3706bcdf357ad52b4c9dd679618d6dfe7fcca63,55170898396471200
0x9440e72cd44b76461ed16fe50266b46b500f452d,55114845928061400
0x0ef742d7ca6669e145ec37a472b07992d58fbb13,55024526005342400
0x454b7a89a4542d7db3c6dab82b4fced4713213a0,54948119554511000
0xb8c45f1c161795a31e1a16f7ef255c1fb9dbd156,54849426982181600
0x25513cb402bedbd142af80ec2212f04498ae2665,54629218559613100
0x663fe153708df26f59c01d76e1b38cb6b69a7714,54538639378872800
0xede21b0e5d5f7d2fef9c97e27aee8dbd27dc974f,54499494209952900
0xddac6044a25fe6cbb9e503bfd516299878ed4163,54342476670313700
0xac8cae68ad9c6db0539480fb1080678d352f0839,54253763586364800
0xf7775f76c1b7de404a19391367ef00246898c19f,54240456840035500
0x8945a60acff59a9c0b176e88c55d661f9c4f0830,54190775756712900
0xece39ad49b8f80bae7dd335e993bf6fb8599b622,54160070850184300
0xe92218f2b98b1b4c0c29ce2cb75dde7d248fb1ba,54142723070658300
0xf847b4f769440348774d2ef6972791ef48bd34ad,54120398882668500
0xfc62cbe0989a1a7f4893627c0418a4e14e23d148,54025905926283300
0x063b88d53d109c12ec21785c4e5e89bb71369432,53999337375484000
0x64149bc1d94f506211e961f8de43cd66fe8306ba,53920776253814700
0x768dd15df8f0c35346740bffc036567e60c8cb92,53885596223683600
0x1e37f95cb5b7608b758b7494b08915b576e623e9,53822399389141100
0x04a023e275a1564972b4f2c189c570e6959f0d8e,53632370977547900
0xdea591345c15ce24abe0ac9ceb47ef618650b9da,53595244923419300
0xe397388a67da45c01cb0bc00d1591052c3e0f77b,53560655054900000
0xeaa0df89ecc825b782d18ce3bc9dd63fa9eaf500,53550477692279500
0x91ce2eaaa0ae31b8b109e4a2038fa7ac3e83034f,53529707718047000
0x8e1f571e42a4b935b2466890ac845f783f24e5e4,53220088046318700
0x7909acc2c9fba6cf01cba70e5f00e6b47ca68b55,53163290623250200
0x863e89758ff6918461b18d7cfe0e6b4e1d333285,53161727535747000
0xf9fe0c9fe042e1382f6d4583ce4dea69f32c2ca4,53106155947355100
0x3eaf16ae149d8e6f4d97cf0df932a9ce44f36fae,52982065300197700
0xbe8fc810c492aab81d75c0ddb56d56fb2434075f,52897989236378100
0x91852982440d8b9f32ac9eb20587de651b6a8bd5,52793539989741100
0x3ef5706ae77633ac73d9f70bdcb26959a3b2d759,52583594820067000
0x13b7152abcc93474c9057c377d53841684a4f0cb,52570196628014100
0x778a91aded77eca765f4b8425ed54e088089748e,52456022783132900
0x86675fc601b9bd80fbad68a9fad643b63766c83a,52443206740836200
0x5b9915aa990cea3f67e0af53c05573aafc420656,52373187464863900
0x5a80a1e553c13abafcf5c2d118a0a5fa2636972a,52296643133226000
0x1da9103c648dace78e81100abae820b0d53bed88,52295271652551100
0x46c6341b9bbe35ab5f9f0907df196863aa8afac0,52294092498032100
0xaa49c5b05352762a74974f7c2e014b906cb00334,52215279386580800
0xef8e6cf22ae1d4dea30d06224cc9f30c1d0c0c5f,52162841419277100
0x608f3cc3d104afd69d49f958261e12c777e956d9,52097805548547900
0x03474fa6e0e8b1d0d275c6a1a5999b358c229626,52021273899769500
0xe626944dd329a748b5dac2fa9e2627e99d6cfdf0,51977415762840100
0x6ce31709fbb1b27a6bd60ad81e1d6c736e579839,51885482696866900
0x51566a5ed4a608265e9aad3b783c193c46d9cf1f,51863960496061000
0x8ab42862052f2dc46893626ee65feae512d73e27,51857047259797600
0xdc3947d05bfe8c18b603ed3c94d52e0a7960e46a,51803048918428800
0x34c32f13c07a5af8f076424b15a122a25eaffef6,51708453629125700
0xd1aa7003a03c302f3cc8acb130b90800b3ad56d0,51614191026144500
0xdf9ad0b93876d8c50340557f2b0b2ed5da30c3ba,51465656102913100
0x4ed549c9aa7fec07827b5bfee4f8314dc9cb976f,51371748976923800
0xe120c67a7662f55200405c8f840ef476bfc2cb9f,51328570016208300
0x4b024b1609e1c3c8335a7396748e9339c671dfa6,51246260600560400
0x3e85f8d5bd6a23f8e846883120f0a9d947ab32b3,51189047955682200
0xbc382fe1981ffcbdf188ad0ba5d49a60ce9aeaaa,51178935578706100
0xe015b7addf3c5592157b055f532977330a43de82,51022003932319000
0x94a29b470de7519bac421796895ce20a13e34ca4,50977040099630200
0x6c8a78e2d3981c9cbc8816ac10ac88b177fcb08a,50935977836908200
0x2632b0696ff6e9a7e08f0dcd677db44448d62bf2,50886696664722200
0x8d1929886acf2355391755918f56e32d0a8c7b6b,50853282187595500
0x71cdabb6c74271566f035ae8dd1efd3a81e372d0,50739922776383000
0x9964dfe3e93c0cf7e43244de37d60343d71c9a2f,50691875380030300
0x0661f7963fa984bdfe53f86fce7b3172d63bec13,50639375358323800
0xd20e10867ba56add5e84da04bf804d36b4cab830,50513450639460800
0x8170f9304373dc5eb1cb91cd1edf878769c69b3c,50473068170097100
0xd90bb587e380b39c7f1a6226f3871502ec7af3ef,50455890624199100
0x5a97e89f3d4a4038fd9d98aef67a9489e62f53f6,50415981356087500
0x40b3efa40701983e58373292a8e0df816b5e3be3,50396579403812300
0x7afbe8d618dbeff142e31eac1bfa8a7097eb19f3,50376315081384700
0x835832fcf28f439c598804eb4eb36c96959a1563,50331843438546500
0x90826c8ad299443299e344372661bc4b7d1c2462,50323570670587700
0x069b558dd511d7df00fc059155053615c42b580e,50313959438679000
0x5fdb84603d278df2116106e28223ab4b353bcbc9,50309822270019400
0x861d0cfc38395af64e379704620831c4edf68875,50287700836839600
0x2e6b8ffae457e4858f326ae245adc6e09846b865,50256008873268100
0xf49422cca7e5c9c8fab06ecd6a5c544c8aa78a7a,50167751779709000
0xc46cd25791979e2d9dc01317b720b5e61336c2b7,50117850309236300
0xc399818f7b9a7adf6aed972f7e8e11283b35be41,50073967069422400
0x504ea6bff5282fedd62fe5758644fb843e3b3617,50063415960638800
0xa04ce6d7b046e33d2ead7f95139e3e39632933d3,49965251362866200
0x5d235ca22d8869b1fd1321b0c271850906a4fa25,49933917376582800
0x768bac40a9aae8a0d5abb748cd89e0c68b6fe339,49824544557958500
0x1ece764efdf4c5dc5a1404251f052f3d1e1a2432,49759290435796000
0x3150f25eef4a026dbcc1b1b43685474fd2544d41,49654013809149300
0x8e159d960c6c724f02c899f62198f9f0d7c261f5,49492514308583600
0x7e338c4bc34863c68fd7dcf944324223015d20ff,49425905337134200
0xbba22bce149eb775f66845e119f1955093fcbe0e,49395383983809600
0xb3f774f6213f784941492cffbb82f60afa3e8683,49209946957712900
0x002d56f9139a756ea2d56ed944a5777583b8c852,49108755960721700
0x85e299ab915aa647c7cd261a6714efebed714297,49101359257553800
0x22f5dbc970cd0523a57a81d8189def6c3fa68944,49076039411525000
0xd0793c144c7e09c3d7e0da7a8384c31d0577f838,48922048923124900
0xa17dc9db10adc0bad2e5988a15d774f681afa1e7,48790309802633800
0xbd1ad0edba6bad7a39c9ad9c5bbefb2b5cef26d2,48514160054558100
